CMDLINE D:\Wrishav\floorOverlay\.venv\Scripts\python.exe .\app.py
MEM 6.664062 1750936656.8410
MEM 6.664062 1750936656.9419
MEM 6.664062 1750936657.0425
MEM 6.664062 1750936657.1434
MEM 6.664062 1750936657.2438
MEM 6.664062 1750936657.3444
MEM 6.664062 1750936657.4451
MEM 6.664062 1750936657.5458
MEM 6.664062 1750936657.6473
MEM 6.664062 1750936657.7477
MEM 6.664062 1750936657.8482
MEM 6.664062 1750936657.9489
MEM 6.664062 1750936658.0494
MEM 6.664062 1750936658.1502
MEM 6.664062 1750936658.2508
MEM 6.664062 1750936658.3516
MEM 6.664062 1750936658.4520
MEM 6.664062 1750936658.5526
MEM 6.664062 1750936658.6532
MEM 6.664062 1750936658.7537
MEM 6.664062 1750936658.8542
MEM 6.664062 1750936658.9549
MEM 6.664062 1750936659.0557
MEM 6.664062 1750936659.1563
MEM 6.664062 1750936659.2572
MEM 6.664062 1750936659.3577
MEM 6.664062 1750936659.4586
MEM 6.664062 1750936659.5591
MEM 6.664062 1750936659.6595
MEM 6.664062 1750936659.7603
MEM 6.664062 1750936659.8611
MEM 6.664062 1750936659.9624
MEM 6.664062 1750936660.0631
MEM 6.664062 1750936660.1638
MEM 6.664062 1750936660.2645
MEM 6.664062 1750936660.3654
MEM 6.664062 1750936660.4661
MEM 6.664062 1750936660.5673
MEM 6.664062 1750936660.6679
MEM 6.664062 1750936660.7685
MEM 6.664062 1750936660.8689
MEM 6.664062 1750936660.9696
MEM 6.664062 1750936661.0702
MEM 6.664062 1750936661.1711
MEM 6.664062 1750936661.2717
MEM 6.664062 1750936661.3723
MEM 6.664062 1750936661.4729
MEM 6.664062 1750936661.5738
MEM 6.664062 1750936661.6742
MEM 6.664062 1750936661.7748
MEM 6.664062 1750936661.8759
MEM 6.664062 1750936661.9767
MEM 6.664062 1750936662.0772
MEM 6.664062 1750936662.1777
MEM 6.664062 1750936662.2785
MEM 6.664062 1750936662.3793
MEM 6.664062 1750936662.4801
MEM 6.664062 1750936662.5808
MEM 6.664062 1750936662.6812
MEM 6.664062 1750936662.7818
MEM 6.664062 1750936662.8824
MEM 6.664062 1750936662.9833
MEM 6.664062 1750936663.0843
MEM 6.664062 1750936663.1851
MEM 6.664062 1750936663.2861
MEM 6.664062 1750936663.3867
MEM 6.664062 1750936663.4876
MEM 6.664062 1750936663.5885
MEM 6.664062 1750936663.6890
MEM 6.664062 1750936663.7900
MEM 6.664062 1750936663.8906
MEM 6.664062 1750936663.9911
MEM 6.664062 1750936664.0917
MEM 6.664062 1750936664.1927
MEM 6.664062 1750936664.2934
MEM 6.664062 1750936664.3940
MEM 6.664062 1750936664.4947
MEM 6.664062 1750936664.5952
MEM 6.664062 1750936664.6960
MEM 6.664062 1750936664.7967
MEM 6.664062 1750936664.8974
MEM 6.664062 1750936664.9980
MEM 6.664062 1750936665.0990
MEM 6.664062 1750936665.1999
MEM 6.664062 1750936665.3256
MEM 6.664062 1750936665.4278
MEM 6.664062 1750936665.5284
MEM 6.664062 1750936665.6293
MEM 6.664062 1750936665.7301
MEM 6.664062 1750936665.8308
MEM 6.664062 1750936665.9316
MEM 6.664062 1750936666.0321
MEM 6.664062 1750936666.1328
MEM 6.664062 1750936666.2334
MEM 6.664062 1750936666.3340
MEM 6.664062 1750936666.4346
MEM 6.664062 1750936666.5354
MEM 6.664062 1750936666.6371
MEM 6.664062 1750936666.7379
MEM 6.664062 1750936666.8385
MEM 6.664062 1750936666.9393
MEM 6.664062 1750936667.0399
MEM 6.664062 1750936667.1404
MEM 6.664062 1750936667.2410
MEM 6.664062 1750936667.3418
MEM 6.664062 1750936667.4423
MEM 6.664062 1750936667.5432
MEM 6.664062 1750936667.6439
MEM 6.664062 1750936667.7445
MEM 6.664062 1750936667.8453
MEM 6.664062 1750936667.9462
MEM 6.664062 1750936668.0471
MEM 6.664062 1750936668.1477
MEM 6.664062 1750936668.2487
MEM 6.664062 1750936668.3495
MEM 6.664062 1750936668.4502
MEM 6.664062 1750936668.5508
MEM 6.664062 1750936668.6513
MEM 6.664062 1750936668.7522
MEM 6.664062 1750936668.8529
MEM 6.664062 1750936668.9537
MEM 6.664062 1750936669.0547
MEM 6.664062 1750936669.1556
MEM 6.664062 1750936669.2562
MEM 6.664062 1750936669.3570
MEM 6.664062 1750936669.4576
MEM 6.664062 1750936669.5583
MEM 6.664062 1750936669.6587
MEM 6.664062 1750936669.7595
MEM 6.664062 1750936669.8601
MEM 6.664062 1750936669.9612
MEM 6.664062 1750936670.0620
MEM 6.664062 1750936670.1628
MEM 6.664062 1750936670.2636
MEM 6.664062 1750936670.3646
MEM 6.664062 1750936670.4655
MEM 6.664062 1750936670.5663
MEM 6.664062 1750936670.6673
MEM 6.664062 1750936670.7678
MEM 6.664062 1750936670.8686
MEM 6.664062 1750936670.9692
MEM 6.664062 1750936671.0701
MEM 6.664062 1750936671.1715
MEM 6.664062 1750936671.2723
MEM 6.664062 1750936671.3729
MEM 6.664062 1750936671.4736
MEM 6.664062 1750936671.5745
MEM 6.664062 1750936671.6750
MEM 6.664062 1750936671.7756
MEM 6.664062 1750936671.8764
MEM 6.664062 1750936671.9773
MEM 6.664062 1750936672.0779
MEM 6.664062 1750936672.1784
MEM 6.664062 1750936672.2787
MEM 6.664062 1750936672.3795
MEM 6.664062 1750936672.4800
MEM 6.664062 1750936672.5804
MEM 6.664062 1750936672.6811
MEM 6.664062 1750936672.7819
MEM 6.664062 1750936672.8828
MEM 6.664062 1750936672.9834
MEM 6.664062 1750936673.0843
MEM 6.664062 1750936673.1851
MEM 6.664062 1750936673.2861
MEM 6.664062 1750936673.3867
MEM 6.664062 1750936673.4876
MEM 6.664062 1750936673.5879
MEM 6.664062 1750936673.6884
MEM 6.664062 1750936673.7892
MEM 6.664062 1750936673.8896
MEM 6.664062 1750936673.9901
MEM 6.664062 1750936674.0908
MEM 6.664062 1750936674.1912
MEM 6.664062 1750936674.2917
MEM 6.664062 1750936674.3927
MEM 6.664062 1750936674.4933
MEM 6.664062 1750936674.5940
MEM 6.664062 1750936674.6947
MEM 6.664062 1750936674.7954
MEM 6.664062 1750936674.8970
MEM 6.664062 1750936674.9979
MEM 6.664062 1750936675.0986
MEM 6.664062 1750936675.1993
MEM 6.664062 1750936675.3000
MEM 6.664062 1750936675.4007
MEM 6.664062 1750936675.5014
MEM 6.664062 1750936675.6022
MEM 6.664062 1750936675.7027
MEM 6.664062 1750936675.8033
MEM 6.664062 1750936675.9040
MEM 6.664062 1750936676.0048
MEM 6.664062 1750936676.1056
MEM 6.664062 1750936676.2064
MEM 6.664062 1750936676.3071
MEM 6.664062 1750936676.4078
MEM 6.664062 1750936676.5085
MEM 6.664062 1750936676.6093
MEM 6.664062 1750936676.7098
MEM 6.664062 1750936676.8105
MEM 6.664062 1750936676.9112
MEM 6.664062 1750936677.0118
MEM 6.664062 1750936677.1125
MEM 6.664062 1750936677.2132
MEM 6.664062 1750936677.3138
MEM 6.664062 1750936677.4143
MEM 6.664062 1750936677.5152
MEM 6.664062 1750936677.6158
MEM 6.664062 1750936677.7164
MEM 6.664062 1750936677.8170
MEM 6.664062 1750936677.9180
MEM 6.664062 1750936678.0186
MEM 6.664062 1750936678.1191
MEM 6.664062 1750936678.2199
MEM 6.664062 1750936678.3205
MEM 6.664062 1750936678.4212
MEM 6.664062 1750936678.5220
MEM 6.664062 1750936678.6227
MEM 6.664062 1750936678.7233
MEM 6.664062 1750936678.8237
MEM 6.664062 1750936678.9247
MEM 6.664062 1750936679.0255
MEM 6.664062 1750936679.1270
MEM 6.664062 1750936679.2272
MEM 6.664062 1750936679.3277
MEM 6.664062 1750936679.4282
MEM 6.664062 1750936679.5287
MEM 6.664062 1750936679.6295
MEM 6.664062 1750936679.7303
MEM 6.664062 1750936679.8311
MEM 6.664062 1750936679.9316
MEM 6.664062 1750936680.0321
MEM 6.664062 1750936680.1326
MEM 6.664062 1750936680.2335
MEM 6.664062 1750936680.3343
MEM 6.664062 1750936680.4351
MEM 6.664062 1750936680.5359
MEM 6.664062 1750936680.6363
MEM 6.664062 1750936680.7368
MEM 6.664062 1750936680.8373
MEM 6.664062 1750936680.9385
MEM 6.664062 1750936681.0392
MEM 6.664062 1750936681.1399
MEM 6.664062 1750936681.2409
MEM 6.664062 1750936681.3413
MEM 6.664062 1750936681.4420
MEM 6.664062 1750936681.5429
MEM 6.664062 1750936681.6433
MEM 6.664062 1750936681.7440
MEM 6.664062 1750936681.8448
MEM 6.664062 1750936681.9458
MEM 6.664062 1750936682.0467
MEM 6.664062 1750936682.1475
MEM 6.664062 1750936682.2483
MEM 6.664062 1750936682.3493
MEM 6.664062 1750936682.4498
MEM 6.664062 1750936682.5503
MEM 6.664062 1750936682.6509
MEM 6.664062 1750936682.7516
MEM 6.664062 1750936682.8520
MEM 6.664062 1750936682.9528
MEM 6.664062 1750936683.0537
MEM 6.664062 1750936683.1545
MEM 6.664062 1750936683.2551
MEM 6.664062 1750936683.3560
MEM 6.664062 1750936683.4567
MEM 6.664062 1750936683.5574
MEM 6.664062 1750936683.6583
MEM 6.664062 1750936683.7587
MEM 6.664062 1750936683.8595
MEM 6.664062 1750936683.9601
MEM 6.664062 1750936684.0610
MEM 6.664062 1750936684.1614
MEM 6.664062 1750936684.2619
MEM 6.664062 1750936684.3626
MEM 6.664062 1750936684.4633
MEM 6.664062 1750936684.5639
MEM 6.664062 1750936684.6646
MEM 6.664062 1750936684.7650
MEM 6.664062 1750936684.8663
MEM 6.664062 1750936684.9672
MEM 6.664062 1750936685.0677
MEM 6.664062 1750936685.1685
MEM 6.664062 1750936685.2691
MEM 6.664062 1750936685.3700
MEM 6.664062 1750936685.4712
MEM 6.664062 1750936685.5719
MEM 6.664062 1750936685.6723
MEM 6.664062 1750936685.7727
MEM 6.664062 1750936685.8736
MEM 6.664062 1750936685.9743
MEM 6.664062 1750936686.0750
MEM 6.664062 1750936686.1758
MEM 6.664062 1750936686.2763
MEM 6.664062 1750936686.3772
MEM 6.664062 1750936686.4778
MEM 6.664062 1750936686.5784
MEM 6.664062 1750936686.6791
MEM 6.664062 1750936686.7828
MEM 6.664062 1750936686.8835
MEM 6.664062 1750936686.9843
MEM 6.664062 1750936687.0847
MEM 6.664062 1750936687.1856
MEM 6.664062 1750936687.2860
MEM 6.664062 1750936687.3866
MEM 6.664062 1750936687.4875
MEM 6.664062 1750936687.5879
MEM 6.664062 1750936687.6887
MEM 6.664062 1750936687.7898
MEM 6.664062 1750936687.8905
MEM 6.664062 1750936687.9910
MEM 6.664062 1750936688.0917
MEM 6.664062 1750936688.1926
MEM 6.664062 1750936688.2935
MEM 6.664062 1750936688.3942
MEM 6.664062 1750936688.4952
MEM 6.664062 1750936688.5961
MEM 6.664062 1750936688.6968
MEM 6.664062 1750936688.7976
MEM 6.664062 1750936688.8984
MEM 6.664062 1750936688.9989
MEM 6.664062 1750936689.0998
MEM 6.664062 1750936689.2007
MEM 6.664062 1750936689.3012
MEM 6.664062 1750936689.4021
MEM 6.664062 1750936689.5028
MEM 6.664062 1750936689.6031
MEM 6.664062 1750936689.7038
MEM 6.664062 1750936689.8041
MEM 6.664062 1750936689.9050
MEM 6.664062 1750936690.0057
MEM 6.664062 1750936690.1067
MEM 6.664062 1750936690.2077
MEM 6.664062 1750936690.3087
MEM 6.664062 1750936690.4092
MEM 6.664062 1750936690.5099
MEM 6.664062 1750936690.6108
MEM 6.664062 1750936690.7119
MEM 6.664062 1750936690.8126
MEM 6.664062 1750936690.9133
MEM 6.664062 1750936691.0140
MEM 6.664062 1750936691.1145
MEM 6.664062 1750936691.2150
MEM 6.664062 1750936691.3154
MEM 6.664062 1750936691.4161
MEM 6.664062 1750936691.5166
MEM 6.664062 1750936691.6173
MEM 6.664062 1750936691.7181
MEM 6.664062 1750936691.8186
MEM 6.664062 1750936691.9195
MEM 6.664062 1750936692.0203
MEM 6.664062 1750936692.1219
MEM 6.664062 1750936692.2228
MEM 6.664062 1750936692.3238
MEM 6.664062 1750936692.4242
MEM 6.664062 1750936692.5249
MEM 6.664062 1750936692.6258
MEM 6.664062 1750936692.7266
MEM 6.664062 1750936692.8275
MEM 6.664062 1750936692.9283
MEM 6.664062 1750936693.0291
MEM 6.664062 1750936693.1297
MEM 6.664062 1750936693.2304
MEM 6.664062 1750936693.3312
MEM 6.664062 1750936693.4320
MEM 6.664062 1750936693.5329
MEM 6.664062 1750936693.6333
MEM 6.664062 1750936693.7341
MEM 6.664062 1750936693.8351
MEM 6.664062 1750936693.9358
MEM 6.664062 1750936694.0369
MEM 6.664062 1750936694.1377
MEM 6.664062 1750936694.2383
MEM 6.664062 1750936694.3389
MEM 6.664062 1750936694.4394
MEM 6.664062 1750936694.5398
MEM 6.664062 1750936694.6408
MEM 6.664062 1750936694.7416
MEM 6.664062 1750936694.8424
MEM 6.664062 1750936694.9431
MEM 6.664062 1750936695.0436
MEM 6.664062 1750936695.1443
MEM 6.664062 1750936695.2447
MEM 6.664062 1750936695.3454
MEM 6.664062 1750936695.4458
MEM 6.664062 1750936695.5470
MEM 6.664062 1750936695.6481
MEM 6.664062 1750936695.7488
MEM 6.664062 1750936695.8498
MEM 6.664062 1750936695.9504
MEM 6.664062 1750936696.0512
MEM 6.664062 1750936696.1518
MEM 6.664062 1750936696.2523
MEM 6.664062 1750936696.3529
MEM 6.664062 1750936696.4538
MEM 6.664062 1750936696.5547
MEM 6.664062 1750936696.6556
MEM 6.664062 1750936696.7565
MEM 6.664062 1750936696.8575
MEM 6.664062 1750936696.9581
MEM 6.664062 1750936697.0588
MEM 6.664062 1750936697.1596
MEM 6.664062 1750936697.2604
MEM 6.664062 1750936697.3611
MEM 6.664062 1750936697.4618
MEM 6.664062 1750936697.5625
MEM 6.664062 1750936697.6630
MEM 6.664062 1750936697.7636
MEM 6.664062 1750936697.8641
MEM 6.664062 1750936697.9650
MEM 6.664062 1750936698.0657
MEM 6.664062 1750936698.1663
MEM 6.664062 1750936698.2671
MEM 6.664062 1750936698.3682
MEM 6.664062 1750936698.4691
MEM 6.664062 1750936698.5696
MEM 6.664062 1750936698.6702
MEM 6.664062 1750936698.7707
MEM 6.664062 1750936698.8712
MEM 6.664062 1750936698.9717
MEM 6.664062 1750936699.0723
MEM 6.664062 1750936699.1732
MEM 6.664062 1750936699.2740
MEM 6.664062 1750936699.3748
MEM 6.664062 1750936699.4754
MEM 6.664062 1750936699.5761
MEM 6.664062 1750936699.6766
MEM 6.664062 1750936699.7775
MEM 6.664062 1750936699.8782
MEM 6.664062 1750936699.9790
MEM 6.664062 1750936700.0797
MEM 6.664062 1750936700.1804
MEM 6.664062 1750936700.2810
MEM 6.664062 1750936700.3818
MEM 6.664062 1750936700.4826
MEM 6.664062 1750936700.5831
MEM 6.664062 1750936700.6841
MEM 6.664062 1750936700.7847
MEM 6.664062 1750936700.8855
MEM 6.664062 1750936700.9859
MEM 6.664062 1750936701.0866
MEM 6.664062 1750936701.1873
MEM 6.664062 1750936701.2878
MEM 6.664062 1750936701.3885
MEM 6.664062 1750936701.4890
MEM 6.664062 1750936701.5896
MEM 6.703125 1750936701.6904
MEM 6.703125 1750936701.7911
MEM 6.703125 1750936701.8917
MEM 6.703125 1750936701.9923
MEM 6.703125 1750936702.0936
MEM 6.703125 1750936702.1943
MEM 6.703125 1750936702.2950
MEM 6.703125 1750936702.3957
MEM 6.703125 1750936702.4962
MEM 6.703125 1750936702.5967
MEM 6.703125 1750936702.6973
MEM 6.703125 1750936702.7982
MEM 6.703125 1750936702.8991
MEM 6.703125 1750936703.0001
MEM 6.703125 1750936703.1014
MEM 6.703125 1750936703.2019
MEM 6.703125 1750936703.3024
MEM 6.703125 1750936703.4033
MEM 6.703125 1750936703.5039
MEM 6.703125 1750936703.6046
MEM 6.703125 1750936703.7049
MEM 6.703125 1750936703.8058
MEM 6.703125 1750936703.9063
MEM 6.703125 1750936704.0069
MEM 6.703125 1750936704.1075
MEM 6.703125 1750936704.2082
MEM 6.703125 1750936704.3087
MEM 6.703125 1750936704.4095
MEM 6.703125 1750936704.5100
MEM 6.703125 1750936704.6103
MEM 6.703125 1750936704.7112
MEM 6.703125 1750936704.8121
MEM 6.703125 1750936704.9127
MEM 6.703125 1750936705.0135
MEM 6.703125 1750936705.1144
MEM 6.703125 1750936705.2150
MEM 6.703125 1750936705.3159
MEM 6.703125 1750936705.4170
MEM 6.703125 1750936705.5178
MEM 6.703125 1750936705.6183
MEM 6.703125 1750936705.7190
MEM 6.703125 1750936705.8198
MEM 6.703125 1750936705.9205
MEM 6.703125 1750936706.0211
MEM 6.703125 1750936706.1220
MEM 6.703125 1750936706.2227
MEM 6.703125 1750936706.3235
MEM 6.703125 1750936706.4241
MEM 6.703125 1750936706.5245
MEM 6.703125 1750936706.6250
MEM 6.703125 1750936706.7258
MEM 6.703125 1750936706.8264
MEM 6.703125 1750936706.9268
MEM 6.703125 1750936707.0272
MEM 6.703125 1750936707.1278
MEM 6.703125 1750936707.2284
MEM 6.703125 1750936707.3291
MEM 6.703125 1750936707.4296
MEM 6.703125 1750936707.5304
MEM 6.703125 1750936707.6312
MEM 6.703125 1750936707.7318
MEM 6.703125 1750936707.8323
MEM 6.703125 1750936707.9333
MEM 6.703125 1750936708.0339
MEM 6.703125 1750936708.1346
MEM 6.703125 1750936708.2355
MEM 6.703125 1750936708.3366
MEM 6.703125 1750936708.4372
MEM 6.703125 1750936708.5378
MEM 6.703125 1750936708.6383
MEM 6.703125 1750936708.7390
MEM 6.703125 1750936708.8398
MEM 6.703125 1750936708.9404
MEM 6.703125 1750936709.0412
MEM 6.703125 1750936709.1417
MEM 6.703125 1750936709.2422
MEM 6.703125 1750936709.3433
MEM 6.703125 1750936709.4439
MEM 6.703125 1750936709.5444
MEM 6.703125 1750936709.6451
MEM 6.703125 1750936709.7457
MEM 6.703125 1750936709.8462
MEM 6.703125 1750936709.9471
MEM 6.703125 1750936710.0479
MEM 6.703125 1750936710.1486
MEM 6.703125 1750936710.2493
MEM 6.703125 1750936710.3501
MEM 6.703125 1750936710.4509
MEM 6.703125 1750936710.5523
MEM 6.703125 1750936710.6530
MEM 6.703125 1750936710.7534
MEM 6.703125 1750936710.8541
MEM 6.703125 1750936710.9547
MEM 6.703125 1750936711.0554
MEM 6.703125 1750936711.1558
MEM 6.703125 1750936711.2563
MEM 6.703125 1750936711.3569
MEM 6.703125 1750936711.4576
MEM 6.703125 1750936711.5585
MEM 6.703125 1750936711.6588
MEM 6.703125 1750936711.7596
MEM 6.703125 1750936711.8603
MEM 6.703125 1750936711.9607
MEM 6.703125 1750936712.0615
MEM 6.703125 1750936712.1622
MEM 6.703125 1750936712.2629
MEM 6.703125 1750936712.3634
MEM 6.703125 1750936712.4642
MEM 6.703125 1750936712.5648
MEM 6.703125 1750936712.6657
MEM 6.703125 1750936712.7666
MEM 6.703125 1750936712.8673
MEM 6.703125 1750936712.9680
MEM 6.703125 1750936713.0689
MEM 6.703125 1750936713.1694
MEM 6.703125 1750936713.2699
MEM 6.703125 1750936713.3705
MEM 6.703125 1750936713.4714
MEM 6.703125 1750936713.5720
MEM 6.703125 1750936713.6728
MEM 6.703125 1750936713.7736
MEM 6.703125 1750936713.8742
MEM 6.703125 1750936713.9751
MEM 6.703125 1750936714.0756
MEM 6.703125 1750936714.1761
MEM 6.703125 1750936714.2767
MEM 6.703125 1750936714.3774
MEM 6.703125 1750936714.4783
MEM 6.703125 1750936714.5787
MEM 6.703125 1750936714.6796
MEM 6.703125 1750936714.7802
MEM 6.703125 1750936714.8806
MEM 6.703125 1750936714.9811
MEM 6.703125 1750936715.0815
MEM 6.703125 1750936715.1826
MEM 6.703125 1750936715.2835
MEM 6.703125 1750936715.3840
MEM 6.703125 1750936715.4849
MEM 6.703125 1750936715.5857
MEM 6.703125 1750936715.6863
MEM 6.703125 1750936715.7869
MEM 6.703125 1750936715.8879
MEM 6.703125 1750936715.9885
MEM 6.703125 1750936716.0890
MEM 6.703125 1750936716.1894
MEM 6.703125 1750936716.2900
MEM 6.703125 1750936716.3908
MEM 6.703125 1750936716.4917
MEM 6.703125 1750936716.5920
MEM 6.703125 1750936716.6925
MEM 6.703125 1750936716.7930
MEM 6.703125 1750936716.8939
MEM 6.703125 1750936716.9944
MEM 6.703125 1750936717.0952
MEM 6.703125 1750936717.1957
MEM 6.703125 1750936717.2963
MEM 6.703125 1750936717.3972
MEM 6.703125 1750936717.4976
MEM 6.703125 1750936717.5984
MEM 6.703125 1750936717.6990
MEM 6.703125 1750936717.7999
MEM 6.703125 1750936717.9003
MEM 6.703125 1750936718.0008
MEM 6.703125 1750936718.1017
MEM 6.703125 1750936718.2025
MEM 6.703125 1750936718.3032
MEM 6.703125 1750936718.4037
MEM 6.703125 1750936718.5042
MEM 6.703125 1750936718.6053
MEM 6.703125 1750936718.7059
MEM 6.703125 1750936718.8064
MEM 6.703125 1750936718.9070
MEM 6.703125 1750936719.0075
MEM 6.703125 1750936719.1081
MEM 6.703125 1750936719.2085
MEM 6.703125 1750936719.3092
MEM 6.703125 1750936719.4100
MEM 6.703125 1750936719.5107
MEM 6.703125 1750936719.6112
MEM 6.703125 1750936719.7119
MEM 6.703125 1750936719.8126
MEM 6.703125 1750936719.9131
MEM 6.703125 1750936720.0136
MEM 6.703125 1750936720.1142
MEM 6.703125 1750936720.2151
MEM 6.703125 1750936720.3158
MEM 6.703125 1750936720.4163
MEM 6.703125 1750936720.5165
MEM 6.703125 1750936720.6175
MEM 6.703125 1750936720.7183
MEM 6.703125 1750936720.8190
MEM 6.703125 1750936720.9199
MEM 6.703125 1750936721.0205
MEM 6.703125 1750936721.1210
MEM 6.703125 1750936721.2217
MEM 6.703125 1750936721.3221
MEM 6.703125 1750936721.4225
MEM 6.703125 1750936721.5232
MEM 6.703125 1750936721.6237
MEM 6.703125 1750936721.7246
MEM 6.703125 1750936721.8251
MEM 6.703125 1750936721.9256
MEM 6.703125 1750936722.0262
MEM 6.703125 1750936722.1268
MEM 6.703125 1750936722.2272
MEM 6.703125 1750936722.3281
MEM 6.703125 1750936722.4287
MEM 6.703125 1750936722.5296
MEM 6.703125 1750936722.6303
MEM 6.703125 1750936722.7311
MEM 6.703125 1750936722.8319
MEM 6.703125 1750936722.9326
MEM 6.703125 1750936723.0338
MEM 6.703125 1750936723.1342
MEM 6.703125 1750936723.2348
MEM 6.703125 1750936723.3358
MEM 6.703125 1750936723.4372
MEM 6.703125 1750936723.5376
MEM 6.703125 1750936723.6382
MEM 6.703125 1750936723.7388
MEM 6.703125 1750936723.8395
MEM 6.703125 1750936723.9403
MEM 6.703125 1750936724.0411
MEM 6.703125 1750936724.1418
MEM 6.703125 1750936724.2426
MEM 6.703125 1750936724.3432
MEM 6.703125 1750936724.4438
MEM 6.703125 1750936724.5446
MEM 6.703125 1750936724.6454
MEM 6.703125 1750936724.7459
MEM 6.703125 1750936724.8464
MEM 6.703125 1750936724.9471
MEM 6.703125 1750936725.0477
MEM 6.703125 1750936725.1487
MEM 6.703125 1750936725.2493
MEM 6.703125 1750936725.3501
MEM 6.703125 1750936725.4506
MEM 6.703125 1750936725.5513
MEM 6.703125 1750936725.6516
MEM 6.703125 1750936725.7521
MEM 6.703125 1750936725.8530
MEM 6.703125 1750936725.9536
MEM 6.703125 1750936726.0541
MEM 6.703125 1750936726.1548
MEM 6.703125 1750936726.2555
MEM 6.703125 1750936726.3561
MEM 6.703125 1750936726.4573
MEM 6.703125 1750936726.5580
MEM 6.703125 1750936726.6588
MEM 6.703125 1750936726.7594
MEM 6.703125 1750936726.8602
MEM 6.703125 1750936726.9609
MEM 6.703125 1750936727.0615
MEM 6.703125 1750936727.1622
MEM 6.703125 1750936727.2627
MEM 6.703125 1750936727.3636
MEM 6.703125 1750936727.4641
MEM 6.703125 1750936727.5646
MEM 6.703125 1750936727.6651
MEM 6.703125 1750936727.7658
MEM 6.703125 1750936727.8669
MEM 6.703125 1750936727.9679
MEM 6.703125 1750936728.0684
MEM 6.703125 1750936728.1691
MEM 6.703125 1750936728.2698
MEM 6.703125 1750936728.3706
MEM 6.703125 1750936728.4711
MEM 6.703125 1750936728.5720
MEM 6.703125 1750936728.6727
MEM 6.703125 1750936728.7735
MEM 6.703125 1750936728.8742
MEM 6.703125 1750936728.9748
MEM 6.703125 1750936729.0757
MEM 6.703125 1750936729.1766
MEM 6.703125 1750936729.2770
MEM 6.703125 1750936729.3777
MEM 6.703125 1750936729.4785
MEM 6.703125 1750936729.5790
MEM 6.703125 1750936729.6796
MEM 6.703125 1750936729.7801
MEM 6.703125 1750936729.8808
MEM 6.703125 1750936729.9812
MEM 6.703125 1750936730.0820
MEM 6.703125 1750936730.1826
MEM 6.703125 1750936730.2831
MEM 6.703125 1750936730.3839
